"Statistics Report"
"PAGES WRITTEN", 22030.00, 21338.00, -3.14
"BUFF.UPDATES/PAGES WRITTEN", 190.83, 394.09, 106.51
"SYNCHRONOUS WRITES", 1544.00, 786.00, -49.09
"ASYNCHRONOUS WRITES", 1438.00, 1446.00, 0.56
"PAGES WRITTEN PER WRITE I/O", 7.39, 9.56, 29.36
"PAGES WRTN FOR CASTOUT I/O", 175.0K, 165.8K, -5.26
"NUMBER OF CASTOUT I/O", 13211.00, 12468.00, -5.62
"VERTI.DEF.WRITE THRESHOLD", 1810.00, 3164.00, 74.81
"BUFFER UPDATES /C", 0.07, 0.14, 100.00
"BP16K1 SORT/MERGE", M1020, M1021, DELTA (%)
"BP32K  GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 1.66, 2.39, 43.98
"NUMBER OF DATASET OPENS", 5.00, 16.00, 220.00
"BUFFERS ALLOCATED - VPOOL", 5000.00, 5000.00, 0.00
"MIN BUFFERS ON SLRU", 1628.94, 868.77, -46.67
"MAX BUFFERS ON SLRU", 1631.48, 872.72, -46.51
"SLRU LENGTH EQUALS VPSEQT", 3.00, 1.00, -66.67
"GETPAGE REQU RANDOM ON SLRU", 972.3K, 746.9K, -23.18
"GETPAGE REQU RANDOM ON SLRU /C", 0.02, 0.01, -50.00
"BP32K  READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 93.05, 96.99, 4.23
"BPOOL HIT RATIO (%) SEQU", -5.73, -24.36, 325.13
"BPOOL HIT RATIO (%) RANDOM", 97.93, 98.29, 0.37
"GETPAGE REQUEST", 2445.2K, 2025.5K, -17.16
"GETPAGE REQUEST-SEQUENTIAL", 115.3K, 21455.00, -81.39
"GETPAGE REQUEST-RANDOM", 2329.9K, 2004.1K, -13.98
"SYNCHRONOUS READS", 48143.00, 34189.00, -28.98
"SYNCHRON. READS-SEQUENTIAL", 915.00, 892.00, -2.51
"SYNCHRON. READS-RANDOM", 47228.00, 33297.00, -29.50
"GETPAGE PER SYN.READ-RANDOM", 49.33, 60.19, 22.02
"SEQUENTIAL PREFETCH REQUEST", 20015.00, 4459.00, -77.72
"SEQUENTIAL PREFETCH READS", 20004.00, 4458.00, -77.71
"PAGES READ VIA SEQ.PREFETCH", 115.7K, 21906.00, -81.07
"S.PRF.PAGES READ/S.PRF.READ", 5.78, 4.91, -15.05
"DYNAMIC PREFETCH REQUESTED", 464.5K, 290.5K, -37.46
"DYNAMIC PREFETCH READS", 3309.00, 2492.00, -24.69
"PAGES READ VIA DYN.PREFETCH", 6196.00, 4775.00, -22.93
"D.PRF.PAGES READ/D.PRF.READ", 1.87, 1.92, 2.67
"GETPAGE REQUEST /C", 0.04, 0.03, -25.00
"GETPAGE REQUEST-RANDOM /C", 0.04, 0.03, -25.00
"DYNAMIC PREFETCH REQUESTED /C", 0.01, 0.01, 0.00
"BP32K  WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 828.1K, 2980.3K, 259.90
"PAGES WRITTEN", 103.00, 104.00, 0.97
"BUFF.UPDATES/PAGES WRITTEN", 8039.90, 28656.89, 256.43
"SYNCHRONOUS WRITES", 16.00, 17.00, 6.25
"ASYNCHRONOUS WRITES", 28.00, 28.00, 0.00
"PAGES WRITTEN PER WRITE I/O", 2.34, 2.31, -1.28
"PAGES WRTN FOR CASTOUT I/O", 888.00, 38884.00, 4,278.83
"NUMBER OF CASTOUT I/O", 217.00, 5053.00, 2,228.57
"VERTI.DEF.WRITE THRESHOLD", 44.00, 27.00, -38.64
"BUFFER UPDATES /C", 0.01, 0.05, 400.00
"BP32K  SORT/MERGE", M1020, M1021, DELTA (%)
"BP32K1 GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 0.89, 0.35, -60.67
"NUMBER OF DATASET OPENS", 7.00, 6.00, -14.29
"BUFFERS ALLOCATED - VPOOL", 500.00, 500.00, 0.00
"MIN BUFFERS ON SLRU", 136.50, 180.54, 32.26
"MAX BUFFERS ON SLRU", 139.74, 183.88, 31.59
"GETPAGE REQU RANDOM ON SLRU", 14373.00, 168.7K, 1,073.73
"BP32K1 READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 0.56, 72.20, 12,792.86
"BPOOL HIT RATIO (%) SEQU", -0.02, -70.8K, 353,999,900.00
"BPOOL HIT RATIO (%) RANDOM", 86.26, 80.99, -6.11
"GETPAGE REQUEST", 26490.5K, 411.4K, -98.45
"GETPAGE REQUEST-SEQUENTIAL", 26315.2K, 51.00, -100.00
"GETPAGE REQUEST-RANDOM", 175.3K, 411.3K, 134.63
"SYNCHRONOUS READS", 24095.00, 78200.00, 224.55
"SYNCHRON. READS-SEQUENTIAL", 310.00, 5.00, -98.39
"SYNCHRON. READS-RANDOM", 23785.00, 78195.00, 228.76
"GETPAGE PER SYN.READ-RANDOM", 7.37, 5.26, -28.63
"SEQUENTIAL PREFETCH REQUEST", 3289.5K, 20.00, -100.00
"SEQUENTIAL PREFETCH READS", 3289.2K, 20.00, -100.00
"PAGES READ VIA SEQ.PREFETCH", 26312.9K, 145.00, -100.00
"S.PRF.PAGES READ/S.PRF.READ", 8.00, 7.25, -9.38
"DYNAMIC PREFETCH REQUESTED", 7949.00, 31147.00, 291.84
"DYNAMIC PREFETCH READS", 3735.00, 22597.00, 505.01
"PAGES READ VIA DYN.PREFETCH", 6518.00, 36011.00, 452.49
"D.PRF.PAGES READ/D.PRF.READ", 1.75, 1.59, -9.14
"GETPAGE REQUEST /C", 0.47, 0.01, -97.87
"GETPAGE REQUEST-SEQUENTIAL /C", 0.46, 0.00, -100.00
"SEQUENTIAL PREFETCH REQUEST /C", 0.06, 0.00, -100.00
"SEQUENTIAL PREFETCH READS /C", 0.06, 0.00, -100.00
"PAGES READ VIA SEQ.PREFETCH /C", 0.46, 0.00, -100.00
"BP32K1 WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 176.1K, 165.3K, -6.13
"PAGES WRITTEN", 28.00, 8.00, -71.43
"BUFF.UPDATES/PAGES WRITTEN", 6287.75, 20663.00, 228.62
"SYNCHRONOUS WRITES", 22.00, 8.00, -63.64
"ASYNCHRONOUS WRITES", 6.00, 0.00, -100.00
"PAGES WRITTEN PER WRITE I/O", 1.00, 1.00, 0.00
"PAGES WRTN FOR CASTOUT I/O", 25467.00, 20839.00, -18.17
"NUMBER OF CASTOUT I/O", 9177.00, 7801.00, -14.99
"BP32K1 SORT/MERGE", M1020, M1021, DELTA (%)
"BP32K7 GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 792.41, 799.52, 0.90
"BUFFERS ALLOCATED - VPOOL", 10000.00, 10000.00, 0.00
"MIN BUFFERS ON SLRU", 2630.19, 2079.20, -20.95
"MAX BUFFERS ON SLRU", 2722.59, 2280.04, -16.25
"SLRU LENGTH EQUALS VPSEQT", 9.00, 669.00, 7,333.33
"GETPAGE REQU RANDOM ON SLRU", 237.2K, 2649.3K, 1,016.91
"BP32K7 READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 67.91, 79.87, 17.61
"BPOOL HIT RATIO (%) SEQU", 25.18, 23.44, -6.91
"BPOOL HIT RATIO (%) RANDOM", 98.14, 99.54, 1.43
"GETPAGE REQUEST", 12112.0K, 23356.0K, 92.83
"GETPAGE REQUEST-SEQUENTIAL", 5017.7K, 6037.7K, 20.33
"GETPAGE REQUEST-RANDOM", 7094.2K, 17318.3K, 144.12
"SYNCHRONOUS READS", 132.1K, 79628.00, -39.72
"SYNCHRON. READS-SEQUENTIAL", 32923.00, 48325.00, 46.78
"SYNCHRON. READS-RANDOM", 99173.00, 31303.00, -68.44
"GETPAGE PER SYN.READ-RANDOM", 71.53, 553.25, 673.45
"SEQUENTIAL PREFETCH REQUEST", 2109.5K, 2638.5K, 25.08
"SEQUENTIAL PREFETCH READS", 1883.6K, 2317.6K, 23.04
"PAGES READ VIA SEQ.PREFETCH", 3753.5K, 4622.1K, 23.14
"S.PRF.PAGES READ/S.PRF.READ", 1.99, 1.99, 0.00
"DYNAMIC PREFETCH REQUESTED", 304.00, 168.00, -44.74
"DYNAMIC PREFETCH READS", 178.00, 140.00, -21.35
"PAGES READ VIA DYN.PREFETCH", 704.00, 552.00, -21.59
"D.PRF.PAGES READ/D.PRF.READ", 3.96, 3.94, -0.51
"PREF.DISABLED-NO BUFFER", 10338.00, 12768.00, 23.51
"GETPAGE REQUEST /C", 0.21, 0.40, 90.48
"GETPAGE REQUEST-SEQUENTIAL /C", 0.09, 0.10, 11.11
"GETPAGE REQUEST-RANDOM /C", 0.12, 0.30, 150.00
"SEQUENTIAL PREFETCH REQUEST /C", 0.04, 0.05, 25.00
"SEQUENTIAL PREFETCH READS /C", 0.03, 0.04, 33.33
"PAGES READ VIA SEQ.PREFETCH /C", 0.07, 0.08, 14.29
"BP32K7 WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 19946.8K, 21202.4K, 6.29
"PAGES WRITTEN", 4992.4K, 5576.0K, 11.69
"BUFF.UPDATES/PAGES WRITTEN", 4.00, 3.80, -5.00
"ASYNCHRONOUS WRITES", 1262.7K, 1411.4K, 11.78
"PAGES WRITTEN PER WRITE I/O", 3.95, 3.95, 0.00
"HORIZ.DEF.WRITE THRESHOLD", 10740.00, 11750.00, 9.40
"VERTI.DEF.WRITE THRESHOLD", 286.00, 220.00, -23.08
"BUFFER UPDATES /C", 0.35, 0.37, 5.71
"PAGES WRITTEN /C", 0.09, 0.10, 11.11
"ASYNCHRONOUS WRITES /C", 0.02, 0.02, 0.00
"BP32K7 SORT/MERGE", M1020, M1021, DELTA (%)
"MAX WORKFILES CONCURR. USED", 311.39, 199.36, -35.98
"MERGE PASSES REQUESTED", 1880.00, 1692.00, -10.00
"MERGE PASS DEGRADED-LOW BUF", 13.00, 10.00, -23.08
"WORKFILE REQ.REJCTD-LOW BUF", 8438.00, 8902.00, 5.50
"WORKFILE REQ-ALL MERGE PASS", 22908.00, 23700.00, 3.46
"TOT4K  GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 14739.87, 24666.30, 67.34
"NUMBER OF DATASET OPENS", 14462.00, 16993.00, 17.50
"BUFFERS ALLOCATED - VPOOL", 3140.0K, 3140.0K, 0.00
"TOT4K  READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 52.02, 59.80, 14.96
"BPOOL HIT RATIO (%) SEQU", -6.73, -21.00, 212.04
"BPOOL HIT RATIO (%) RANDOM", 94.29, 94.37, 0.08
"GETPAGE REQUEST", 12291.4M, 14676.8M, 19.41
"GETPAGE REQUEST-SEQUENTIAL", 5137.8M, 4394.1M, -14.48
"GETPAGE REQUEST-RANDOM", 7153.6M, 10282.7M, 43.74
"SYNCHRONOUS READS", 408.2M, 578.2M, 41.65
"SYNCHRON. READS-SEQUENTIAL", 5595.2K, 14794.4K, 164.41
"SYNCHRON. READS-RANDOM", 402.6M, 563.5M, 39.97
"GETPAGE PER SYN.READ-RANDOM", 17.77, 18.25, 2.70
"SEQUENTIAL PREFETCH REQUEST", 56239.4K, 54912.8K, -2.36
"SEQUENTIAL PREFETCH READS", 49541.6K, 49834.4K, 0.59
"PAGES READ VIA SEQ.PREFETCH", 4573.8M, 3957.1M, -13.48
"S.PRF.PAGES READ/S.PRF.READ", 92.32, 79.41, -13.98
"LIST PREFETCH REQUESTS", 18446.4K, 27541.5K, 49.31
"LIST PREFETCH READS", 7314.4K, 7210.1K, -1.43
"PAGES READ VIA LIST PREFTCH", 177.8M, 177.4M, -0.22
"L.PRF.PAGES READ/L.PRF.READ", 24.30, 24.60, 1.23
"DYNAMIC PREFETCH REQUESTED", 180.0M, 220.2M, 22.33
"DYNAMIC PREFETCH READS", 46180.1K, 64374.7K, 39.40
"PAGES READ VIA DYN.PREFETCH", 732.2M, 1182.3M, 61.47
"D.PRF.PAGES READ/D.PRF.READ", 15.85, 18.37, 15.90
"PREF.DISABLED-NO BUFFER", 3942.00, 29137.00, 639.14
"PAGE-INS REQUIRED FOR READ", 197.00, 42.00, -78.68
"GETPAGE REQUEST /C", 216.41, 252.85, 16.84
"GETPAGE REQUEST-SEQUENTIAL /C", 90.46, 75.70, -16.32
"GETPAGE REQUEST-RANDOM /C", 125.95, 177.15, 40.65
"SYNCHRONOUS READS /C", 7.19, 9.96, 38.53
"SYNCHRON. READS-SEQUENTIAL /C", 0.10, 0.25, 150.00
"SYNCHRON. READS-RANDOM /C", 7.09, 9.71, 36.95
"SEQUENTIAL PREFETCH REQUEST /C", 0.99, 0.95, -4.04
"SEQUENTIAL PREFETCH READS /C", 0.87, 0.86, -1.15
"PAGES READ VIA SEQ.PREFETCH /C", 80.53, 68.17, -15.35
"LIST PREFETCH REQUESTS /C", 0.32, 0.47, 46.87
"LIST PREFETCH READS /C", 0.13, 0.12, -7.69
"PAGES READ VIA LIST PREFTCH /C", 3.13, 3.06, -2.24
"DYNAMIC PREFETCH REQUESTED /C", 3.17, 3.79, 19.56
"DYNAMIC PREFETCH READS /C", 0.81, 1.11, 37.04
"PAGES READ VIA DYN.PREFETCH /C", 12.89, 20.37, 58.03
"TOT4K  WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 722.2M, 1487.0M, 105.90
"PAGES WRITTEN", 63004.3K, 159.4M, 153.00
"BUFF.UPDATES/PAGES WRITTEN", 11.46, 9.33, -18.59
"SYNCHRONOUS WRITES", 398.0K, 433.0K, 8.79
"ASYNCHRONOUS WRITES", 2767.4K, 36969.9K, 1,235.91
"PAGES WRITTEN PER WRITE I/O", 19.90, 4.26, -78.59
"PAGES WRTN FOR CASTOUT I/O", 78843.2K, 133.1M, 68.82
"NUMBER OF CASTOUT I/O", 3250.2K, 3644.1K, 12.12
"HORIZ.DEF.WRITE THRESHOLD", 18923.00, 103.7K, 448.01
"VERTI.DEF.WRITE THRESHOLD", 5454.8K, 5100.8K, -6.49
"BUFFER UPDATES /C", 12.72, 25.62, 101.42
"PAGES WRITTEN /C", 1.11, 2.75, 147.75
"SYNCHRONOUS WRITES /C", 0.01, 0.01, 0.00
"ASYNCHRONOUS WRITES /C", 0.05, 0.64, 1,180.00
"PAGES WRTN FOR CASTOUT I/O /C", 1.39, 2.29, 64.75
"NUMBER OF CASTOUT I/O /C", 0.06, 0.06, 0.00
"VERTI.DEF.WRITE THRESHOLD /C", 0.10, 0.09, -10.00
"TOT4K  SORT/MERGE", M1020, M1021, DELTA (%)
"MAX WORKFILES CONCURR. USED", 326.93, 198.51, -39.28
"MERGE PASSES REQUESTED", 14271.00, 150.5K, 954.59
"WORKFILE REQ-ALL MERGE PASS", 33143.00, 324.9K, 880.30
"TOT8K  GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 2027.30, 2575.37, 27.03
"NUMBER OF DATASET OPENS", 3167.00, 3673.00, 15.98
"BUFFERS ALLOCATED - VPOOL", 165.0K, 165.0K, 0.00
"TOT8K  READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 66.13, 84.24, 27.39
"BPOOL HIT RATIO (%) SEQU", -183.57, -273.31, 48.89
"BPOOL HIT RATIO (%) RANDOM", 90.14, 91.39, 1.39
"GETPAGE REQUEST", 577.0M, 1684.3M, 191.91
"GETPAGE REQUEST-SEQUENTIAL", 50527.5K, 32974.0K, -34.74
"GETPAGE REQUEST-RANDOM", 526.5M, 1651.3M, 213.64
"SYNCHRONOUS READS", 51795.0K, 142.1M, 174.35
"SYNCHRON. READS-SEQUENTIAL", 37312.00, 37169.00, -0.38
"SYNCHRON. READS-RANDOM", 51757.7K, 142.1M, 174.55
"GETPAGE PER SYN.READ-RANDOM", 10.17, 11.62, 14.26
"SEQUENTIAL PREFETCH REQUEST", 2722.2K, 2210.2K, -18.81
"SEQUENTIAL PREFETCH READS", 2644.2K, 2133.4K, -19.32
"PAGES READ VIA SEQ.PREFETCH", 51531.8K, 33944.3K, -34.13
"S.PRF.PAGES READ/S.PRF.READ", 19.49, 15.91, -18.37
"LIST PREFETCH REQUESTS", 2865.0K, 3263.2K, 13.90
"LIST PREFETCH READS", 2820.3K, 3195.0K, 13.29
"PAGES READ VIA LIST PREFTCH", 41468.3K, 45140.6K, 8.86
"L.PRF.PAGES READ/L.PRF.READ", 14.70, 14.13, -3.88
"DYNAMIC PREFETCH REQUESTED", 5626.9K, 5290.2K, -5.98
"DYNAMIC PREFETCH READS", 4149.3K, 3158.3K, -23.88
"PAGES READ VIA DYN.PREFETCH", 50281.9K, 44010.8K, -12.47
"D.PRF.PAGES READ/D.PRF.READ", 12.12, 13.94, 15.02
"GETPAGE REQUEST /C", 10.16, 29.02, 185.63
"GETPAGE REQUEST-SEQUENTIAL /C", 0.89, 0.57, -35.96
"GETPAGE REQUEST-RANDOM /C", 9.27, 28.45, 206.90
"SYNCHRONOUS READS /C", 0.91, 2.45, 169.23
"SYNCHRON. READS-RANDOM /C", 0.91, 2.45, 169.23
"SEQUENTIAL PREFETCH REQUEST /C", 0.05, 0.04, -20.00
"SEQUENTIAL PREFETCH READS /C", 0.05, 0.04, -20.00
"PAGES READ VIA SEQ.PREFETCH /C", 0.91, 0.58, -36.26
"LIST PREFETCH REQUESTS /C", 0.05, 0.06, 20.00
"LIST PREFETCH READS /C", 0.05, 0.06, 20.00
"PAGES READ VIA LIST PREFTCH /C", 0.73, 0.78, 6.85
"DYNAMIC PREFETCH REQUESTED /C", 0.10, 0.09, -10.00
"DYNAMIC PREFETCH READS /C", 0.07, 0.05, -28.57
"PAGES READ VIA DYN.PREFETCH /C", 0.89, 0.76, -14.61
"TOT8K  WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 374.7M, 1653.0M, 341.15
"PAGES WRITTEN", 32144.3K, 44952.1K, 39.84
"BUFF.UPDATES/PAGES WRITTEN", 11.66, 36.77, 215.35
"SYNCHRONOUS WRITES", 3163.00, 3469.00, 9.67
"ASYNCHRONOUS WRITES", 2028.0K, 22191.0K, 994.23
"PAGES WRITTEN PER WRITE I/O", 15.83, 2.03, -87.18
"PAGES WRTN FOR CASTOUT I/O", 3587.5K, 19475.7K, 442.88
"NUMBER OF CASTOUT I/O", 180.0K, 755.6K, 319.78
"HORIZ.DEF.WRITE THRESHOLD", 150.00, 148.00, -1.33
"VERTI.DEF.WRITE THRESHOLD", 641.9K, 3077.1K, 379.37
"BUFFER UPDATES /C", 6.60, 28.48, 331.52
"PAGES WRITTEN /C", 0.57, 0.77, 35.09
"ASYNCHRONOUS WRITES /C", 0.04, 0.38, 850.00
"PAGES WRTN FOR CASTOUT I/O /C", 0.06, 0.34, 466.67
"VERTI.DEF.WRITE THRESHOLD /C", 0.01, 0.05, 400.00
"TOT8K  SORT/MERGE", M1020, M1021, DELTA (%)
"TOT16K GENERAL", M1020, M1021, DELTA (%)
"CURRENT ACTIVE BUFFERS", 1.76, 1.85, 5.11
"NUMBER OF DATASET OPENS", 669.00, 618.00, -7.62
"BUFFERS ALLOCATED - VPOOL", 2500.00, 2500.00, 0.00
"TOT16K READ OPERATIONS", M1020, M1021, DELTA (%)
"BPOOL HIT RATIO (%)", 43.42, 30.51, -29.73
"BPOOL HIT RATIO (%) SEQU", 1.15, -4.24, -468.70
"BPOOL HIT RATIO (%) RANDOM", 97.31, 88.20, -9.36
"GETPAGE REQUEST", 11861.8K, 25785.6K, 117.38
"GETPAGE REQUEST-SEQUENTIAL", 6648.1K, 16092.4K, 142.06
"GETPAGE REQUEST-RANDOM", 5213.7K, 9693.2K, 85.92
"SYNCHRONOUS READS", 140.3K, 1143.7K, 715.18
"SYNCHRON. READS-SEQUENTIAL", 60435.00, 10909.00, -81.95
"SYNCHRON. READS-RANDOM", 79899.00, 1132.8K, 1,317.79
"GETPAGE PER SYN.READ-RANDOM", 65.25, 8.56, -86.88
"SEQUENTIAL PREFETCH REQUEST", 435.1K, 1994.8K, 358.47
"SEQUENTIAL PREFETCH READS", 426.3K, 1987.3K, 366.17
"PAGES READ VIA SEQ.PREFETCH", 6441.9K, 15907.3K, 146.93
"S.PRF.PAGES READ/S.PRF.READ", 15.11, 8.00, -47.05
"DYNAMIC PREFETCH REQUESTED", 531.4K, 853.7K, 60.65
"DYNAMIC PREFETCH READS", 21778.00, 312.7K, 1,335.85
"PAGES READ VIA DYN.PREFETCH", 129.6K, 867.4K, 569.29
"D.PRF.PAGES READ/D.PRF.READ", 5.95, 2.77, -53.45
"GETPAGE REQUEST /C", 0.21, 0.44, 109.52
"GETPAGE REQUEST-SEQUENTIAL /C", 0.12, 0.28, 133.33
"GETPAGE REQUEST-RANDOM /C", 0.09, 0.17, 88.89
"SEQUENTIAL PREFETCH REQUEST /C", 0.01, 0.03, 200.00
"SEQUENTIAL PREFETCH READS /C", 0.01, 0.03, 200.00
"PAGES READ VIA SEQ.PREFETCH /C", 0.11, 0.27, 145.45
"DYNAMIC PREFETCH REQUESTED /C", 0.01, 0.01, 0.00
"TOT16K WRITE OPERATIONS", M1020, M1021, DELTA (%)
"BUFFER UPDATES", 4220.3K, 8425.5K, 99.64
"PAGES WRITTEN", 22032.00, 21338.00, -3.15
"BUFF.UPDATES/PAGES WRITTEN", 191.55, 394.86, 106.14
"SYNCHRONOUS WRITES", 1546.00, 786.00, -49.16
"ASYNCHRONOUS WRITES", 1438.00, 1446.00, 0.56
"PAGES WRITTEN PER WRITE I/O", 7.38, 9.56, 29.54
"PAGES WRTN FOR CASTOUT I/O", 176.1K, 166.2K, -5.62
"NUMBER OF CASTOUT I/O", 13420.00, 12579.00, -6.27
"VERTI.DEF.WRITE THRESHOLD", 1810.00, 3164.00, 74.81
"BUFFER UPDATES /C", 0.07, 0.15, 114.29
"TOT16K SORT/MERGE", M1020, M1021, DELTA (%)
